lon,lat,场站名称,充电车位数
113.91799408089784,22.766900819840743,MA5DT8Q54,4
113.91390645078941,22.758373997423377,MA5DT8Q54,4
113.92036030271811,22.765859799198367,MA5DT8Q54,4
113.90560818322206,22.765744401030393,MA5DT8Q54,21
113.91088862233359,22.757156460062877,MA5DT8Q54,4
114.0147665069971,22.541611539540646,MA01H3BQ1,9
114.01387852593108,22.542966015174862,MA01H3BQ1,6
114.1991526672767,22.70688318010528,MA5DT8Q54,4
114.20231438008153,22.712394351060716,MA01H3BQ1,18
113.82485217643284,22.647943594662486,MA5DT8Q54,22
113.82485217643284,22.647943594662486,MA5DT8Q54,24
113.82368690487424,22.650020982914654,MA5DT8Q54,15
114.30998148882999,22.600462927891332,MA5DT8Q54,4
114.30897991087052,22.600552756390314,MA5DT8Q54,4
114.30892091491802,22.6018026896443,MA5DT8Q54,5
114.30998148882999,22.600462927891332,MA5DT8Q54,4
114.11447438597665,22.678213705328655,MA5DT8Q54,37
114.2458233205443,22.70782301345413,MA5DT8Q54,26
114.26418586658271,22.710782308415258,MA5DT8Q54,80
114.26514045524407,22.714448625612825,MA01H3BQ1,11
113.89945744008368,22.513363731536785,MA5DT8Q54,4
113.90526580791305,22.517421244757365,MA5DT8Q54,4
114.04626537063584,22.59403170076111,MA5DT8Q54,195
114.05204301338303,22.605118170873617,MA5DT8Q54,4
114.04532169106066,22.594866507902957,MA5DT8Q54,10
114.03880263244635,22.602273602226997,MA5DT8Q54,4
114.03880263179568,22.602283600817525,MA5DT8Q54,4
114.04630858193904,22.605166080055746,MA5DT8Q54,4
114.04807851840818,22.598780475722897,MA01H3BQ1,9
114.03760395586725,22.61396061839122,MA01H3BQ1,14
114.0404198018972,22.60377575311065,MA01H3BQ1,19
114.03867272783737,22.604239618206925,MA01H3BQ1,7
114.04211725038577,22.600487495733994,MA01H3BQ1,5
113.87120123236589,22.558108672403225,MA01H3BQ1,28
113.90271223664071,22.511324194172122,MA5DT8Q54,4
113.92264911247239,22.515474113173045,MA5DT8Q54,4
113.90181968133726,22.51367134625138,MA5DT8Q54,27
113.91231333413543,22.509268740262367,MA5DT8Q54,4
113.91602229367695,22.503126982556484,MA01H3BQ1,6
113.92074006753889,22.514698244790154,MA01H3BQ1,42
113.934080552585,22.50924031577353,MA01H3BQ1,9
113.91529208022381,22.508677510619478,MA01H3BQ1,23
114.1854938287747,22.56074281787392,MA5DT8Q54,4
114.1854938287747,22.56074281787392,MA5DT8Q54,4
114.1854938287747,22.56074281787392,MA5DT8Q54,16
114.1854938287747,22.56074281787392,MA5DT8Q54,11
114.18549281822412,22.560867805125863,MA5DT8Q54,4
114.1854927850002,22.561387759205687,MA5DT8Q54,4
114.17191149666937,22.568035282978784,MA5DT8Q54,21
114.17380262311205,22.56753287937905,MA01H3BQ1,6
114.23407888198544,22.561371032144304,MA5DT8Q54,11
114.23416507615873,22.55975520884096,MA5DT8Q54,4
114.0348553564023,22.66864177955404,MA5DT8Q54,4
114.03128083370271,22.674083333698857,MA5DT8Q54,4
114.02449801113787,22.67146654102647,MA5DT8Q54,17
114.24481764321828,22.56689177253815,MA5DT8Q54,22
114.24325266270944,22.566117789642462,MA5DT8Q54,11
114.24992196622486,22.572010803602577,MA5DT8Q54,4
114.2416254779207,22.566213623109157,MA5DT8Q54,11
114.24528464976156,22.571335332954316,MA5DT8Q54,35
114.24838434387048,22.571055143987614,MA5DT8Q54,16
114.10888847783019,22.575884913515218,MA5DT8Q54,5
114.11284010316565,22.657430898382092,MA5DT8Q54,6
114.40478546173661,22.615685339150932,MA5DT8Q54,4
114.03925937839247,22.74716284008418,MA5DT8Q54,14
114.02439236748815,22.76139637443829,MA5DT8Q54,12
114.03292243900192,22.768949982474965,MA5CTTPE8,4
114.03170280622707,22.76887302810635,MA5CTTPE8,4
113.99030282996355,22.551639145906574,MA5DT8Q54,20
114.00101354931941,22.53793253546841,MA5DT8Q54,4
113.99239229833168,22.53974561295675,MA5DT8Q54,4
113.99402342906203,22.551060889354698,MA01H3BQ1,19
114.0054985244746,22.549935238901952,MA01H3BQ1,6
114.06177722703477,22.530943857962768,MA5DT8Q54,5
114.06177722703477,22.530943857962768,MA5DT8Q54,4
114.06614015088374,22.533298082764787,MA5DT8Q54,4
113.80150547687622,22.746843922009916,MA5DT8Q54,4
113.83049430380447,22.741848871179506,MA5DT8Q54,24
113.83649538620476,22.7395676289444,MA5DT8Q54,4
113.83243845390312,22.742519292730343,MA5DT8Q54,18
113.83553474523754,22.741293365097846,MA5DT8Q54,4
113.80834108745246,22.743262044752814,MA5DT8Q54,19
113.80454523046816,22.760478992540968,MA5DT8Q54,4
113.97080984178325,22.558416922093848,MA5DT8Q54,4
113.97335147934093,22.566181052761625,MA01H3BQ1,4
113.94624156179381,22.560100804236637,MA01H3BQ1,11
113.97766804837602,22.553598702832097,MA01H3BQ1,8
113.97398590790999,22.567548113092055,MA01H3BQ1,20
114.3892805899324,22.75606397233238,MA5DT8Q54,120
114.43116215082237,22.781499008441386,MA5CTTPE8,20
114.17006451837426,22.64579942165015,MA5DT8Q54,8
114.17187267793187,22.64159863215581,MA5DT8Q54,4
114.16960930426873,22.64550561982095,MA5DT8Q54,5
114.18345263813094,22.653695575920253,MA01H3BQ1,14
113.86444296844255,22.78384171117704,MA5DT8Q54,4
113.8685199532209,22.78376253809104,MA5DT8Q54,4
113.86578225836739,22.727309867489087,MA5DT8Q54,4
114.00902282122442,22.534328735191938,MA5DT8Q54,9
113.91278592655084,22.72080590979977,MA5DT8Q54,31
113.91175894129518,22.720977564890426,MA5DT8Q54,27
113.91175894129518,22.720977564890426,MA5DT8Q54,38
113.91208295059165,22.720790400178338,MA5DT8Q54,4
113.89539597543389,22.713830313117633,MA5DT8Q54,4
114.10103039202997,22.563975135626823,MA5DT8Q54,4
114.23784696604912,22.587562551250585,MA5DT8Q54,29
114.23600899058975,22.591099550771926,MA5DT8Q54,5
114.24873623823925,22.59115080285183,MA01H3BQ1,10
114.0440444570217,22.673707954530165,MA5DT8Q54,21
114.31003340273496,22.788231610022954,MA5DT8Q54,4
114.21340561687497,22.731940087469486,MA5DT8Q54,4
114.21340561687497,22.731940087469486,MA5DT8Q54,14
113.89653018950798,22.80247772156201,MA5DT8Q54,4
114.05875922301813,22.676885533910365,MA5DT8Q54,4
114.05801096051032,22.676194840728208,MA5DT8Q54,10
114.06026690267775,22.67691828455359,MA5DT8Q54,14
114.05745455542832,22.67521893295227,MA5DT8Q54,299
114.04078203576688,22.713439104327865,MA5DT8Q54,5
114.04078203576688,22.713439104327865,MA5DT8Q54,9
114.05096825211751,22.69799850524924,MA01H3BQ1,23
113.83742988474485,22.738841539045993,MA5DT8Q54,4
113.84287002358312,22.737542580114464,MA5DT8Q54,4
113.84904417663414,22.70979074037979,MA5DT8Q54,4
113.850092549353,22.712364750730373,MA5DT8Q54,4
113.93159462532739,22.562651328993155,MA5DT8Q54,4
113.91602773059486,22.748812239172825,MA5DT8Q54,39
113.91817062102335,22.741867396647898,MA5DT8Q54,4
113.92692339731137,22.73727574189166,MA5DT8Q54,4
114.36424946366058,22.610117050309434,MA5DT8Q54,10
114.36116416965186,22.612133784286343,MA5DT8Q54,4
114.14633505706458,22.632683153111763,MA01H3BQ1,10
114.26747983103486,22.762172733033783,MA5DT8Q54,4
114.27364407982435,22.765645877845362,MA01H3BQ1,17
114.2660071997108,22.76256379193682,MA01H3BQ1,24
114.2660071997108,22.76256379193682,MA01H3BQ1,4
113.82652119309617,22.76419852790263,MA5DT8Q54,4
113.80737493933458,22.784141325521272,MA5DT8Q54,17
113.80901471513488,22.776017981618367,MA01H3BQ1,30
113.80936563031898,22.77599562609837,MA01H3BQ1,34
114.08868144471661,22.56473908007061,MA5DT8Q54,22
114.09567711732649,22.5657937282145,MA01H3BQ1,14
114.09747852102184,22.568647733667344,MA01H3BQ1,6
113.83395048368205,22.695651959107614,MA5DT8Q54,4
113.8260660342572,22.685474709917468,MA01H3BQ1,15
113.82604095034876,22.685729601619066,MA01H3BQ1,5
113.83817749152014,22.697483208227652,MA01H3BQ1,8
114.36955837097265,22.74845876975251,MA5DT8Q54,22
114.45071875927052,22.97881490655455,MA51CMNT6,11
113.83080172286107,22.592213826922706,MA5DT8Q54,24
114.12587984928537,22.673444967282784,MA5DT8Q54,34
114.12587984928537,22.673444967282784,MA5DT8Q54,23
114.1052525229685,22.699388119558332,MA5DT8Q54,20
114.16396717708133,22.564851591527443,MA5DT8Q54,10
113.84422068552345,22.577238791241342,MA01H3BQ1,5
113.85162921843948,22.57123763572579,MA01H3BQ1,11
113.8398360826183,22.630563533583167,MA5DT8Q54,10
114.10295734474438,22.659292369792986,MA5DT8Q54,9
114.21440967811264,22.665680002908708,MA5DT8Q54,28
114.0431267985011,22.50614567962223,MA5DT8Q54,4
114.04982804232563,22.508997193897947,MA5DT8Q54,4
114.03713865176624,22.50832599442095,MA5DT8Q54,4
113.84506237678607,22.630960574060886,MA5DT8Q54,4
113.84289400034051,22.62942311326783,MA01H3BQ1,4
113.92443854123134,22.666569071717298,MA01H3BQ1,6
113.93643706729982,22.6812379530267,MA01H3BQ1,13
114.12776714841084,22.66767866597122,MA5DT8Q54,4
113.90686535139945,22.57915022509411,MA5DT8Q54,4
114.29434674101981,22.60276670340864,MA5DT8Q54,15
114.1082747137173,22.666363683710284,MA5DT8Q54,4
114.29915156458779,22.609081887791305,MA5DT8Q54,4
114.3573073378619,22.60851276281116,MA5DT8Q54,4
113.94834931932041,22.684323859817777,MA5DT8Q54,4
114.05281670527023,22.687519776587013,MA5DT8Q54,21
114.09945293512968,22.591632604410293,MA5DT8Q54,4
113.85495659688289,22.7499295380712,MA5DT8Q54,8
114.1105717408238,22.67083326397557,MA5DT8Q54,4
113.92173544716913,22.78534891748143,MA5DT8Q54,21
114.02787087233004,22.748204272339922,MA5DT8Q54,4
113.88134937138086,22.795817843025898,MA5DT8Q54,22
114.4275220698584,23.029001220672484,MA01H3BQ1,10
113.34038996527067,23.16581813410259,G18465822,8
113.12755661289243,22.61000575572013,MA5CTTPE8,7
113.71419077753652,23.165464091409078,MA5CTTPE8,4
113.71161844807389,23.166623582721606,MA5CTTPE8,4
113.58186676051531,22.77151378541894,MA5CTTPE8,4
113.57413010237742,23.113108353654617,MA59G0765,4
113.72535056433499,23.705200474997095,MA5CTTPE8,4
113.72993179033242,23.707932105976518,MA5CTTPE8,10
113.72994279061892,23.707922097598747,MA5CTTPE8,10
113.72016727850647,23.704402543244555,MA5CTTPE8,4
113.7151417837544,23.705414732818905,MA5CTTPE8,8
113.47985266381673,23.74186885603189,MA5CTTPE8,4
113.48954200361734,23.15557086218609,MA5CTTPE8,14
113.49097095072206,23.156224894857598,MA5CTTPE8,4
113.44151557556661,23.042791761855685,MA59G0765,6
113.38995545092651,22.985586056395636,MA5CTTPE8,4
113.4067144259406,22.96007526145758,MA59G0765,28
113.34445912949283,22.99344097828508,MA5CTTPE8,5
113.35569393969621,22.98017856044455,MA01H3BQ1,4
113.65112161804684,23.644667599919874,MA5CTTPE8,6
113.4709136589362,22.87827696417441,MA5CTTPE8,7
113.47827855938455,22.94328806966703,MA01H3BQ1,4
113.47827855938455,22.94328806966703,MA01H3BQ1,4
113.58206301095248,22.77037524858422,MA5CTTPE8,4
113.33810529037778,23.166801880196825,MA5CTTPE8,10
113.34032167594411,23.171945913673028,MA59G0765,6
113.27476461274289,23.58476584799353,MA5CTTPE8,6
113.63840075066689,23.60841998766302,MA5CTTPE8,9
113.542768148789,23.566973687235883,MA01H3BQ1,10
113.542768148789,23.566973687235883,MA01H3BQ1,4
113.47780467350604,23.43632530161587,MA5CTTPE8,4
113.34467238340272,23.450249135155936,MA5CTTPE8,5
113.45653835471246,23.433140506985904,MA5CTTPE8,4
113.45337877204089,23.430149342453632,MA5CTTPE8,4
113.34922705411276,23.45338217340127,MA5CTTPE8,4
113.04834319293461,23.322288009070885,MA5CTTPE8,14
113.30673395205434,22.974347526029977,MA5CTTPE8,4
113.3067353228109,22.968805905311385,MA5CTTPE8,4
113.27230981734408,22.96016520095686,MA5CTTPE8,4
113.35151650371871,23.099900722965184,MA5CTTPE8,4
113.35816108910647,23.098807158964338,MA01H3BQ1,6
113.45123214006918,22.854806066433976,MA5CTTPE8,4
113.30288969056079,23.55811223439991,MA5CTTPE8,11
113.4521584280728,22.990815769581356,MA5CTTPE8,4
113.45329747209038,22.991193245944764,MA5CTTPE8,4
113.57337246177816,23.38125305376641,MA5CTTPE8,4
113.57289594346358,23.379581948560887,MA5CTTPE8,4
113.33732230534284,23.101048669628007,MA01H3BQ1,4
113.33734625883969,23.10104562708455,MA01H3BQ1,11
113.337490651444,23.105823381806793,MA5CTTPE8,19
113.47206031595545,23.191147334461647,MA5CTTPE8,4
113.35377116350824,23.284005462613802,MA5CTTPE8,5
113.35406603992014,23.293428319315172,MA5CTTPE8,10
113.3368300104752,23.294658266441864,MA59G0765,10
113.35589667039648,23.28589870795069,MA59G0765,49
113.4988923534332,23.176709852081622,MA5CTTPE8,4
113.49131775422921,23.177218886188168,MA59G0765,10
113.32681062846977,23.288168914610537,MA01H3BQ1,4
113.32575290662187,23.28664237183845,MA01H3BQ1,45
113.79213144162856,23.409095174361994,MA5CTTPE8,5
113.78666897590962,23.413830442987386,MA01H3BQ1,4
113.67046788354992,23.191920493109933,MA5CTTPE8,7
113.67118384097408,23.19083552748786,MA5CTTPE8,7
113.29908676269179,23.326842949844508,MA5CTTPE8,48
113.29846093935636,23.326655056235573,MA01H3BQ1,12
113.29841489177005,23.328604654849272,MA59G0765,6
113.21932094241811,23.207094228823156,MA59G0765,4
113.06190481663431,23.315510297814015,MA5CTTPE8,4
113.52285421885263,23.513621723245546,MA5CTTPE8,4
113.43393180699066,23.157780663196807,MA59G0765,4
113.46234469080807,23.164096281574356,MA5DT8Q54,14
113.20882878808831,23.0763275049426,MA01H3BQ1,5
113.20763249201283,23.073794072351152,MA01H3BQ1,4
113.35958127614616,22.86025470788524,MA5CTTPE8,5
113.32425397967434,22.874889990680057,MA5CTTPE8,6
113.71126202127947,23.191888504082122,MA5CTTPE8,5
113.5283767556741,23.511123255000808,MA5CTTPE8,6
113.85414923437946,23.709520739031863,MA5CTTPE8,12
113.60348165769048,22.645238001743,MA5CTTPE8,34
113.52615553221109,22.791814338813907,MA01H3BQ1,5
113.20061624996559,23.16071402683481,MA5CTTPE8,13
113.39945206775747,23.12458716365571,MA5CTTPE8,5
114.33003432633043,23.02079587772358,MA51CMNT6,4
114.33673722854664,23.022323678010842,MA5CTTPE8,4
114.33720840319505,23.024429900007323,MA01H3BQ1,10
114.3268534080232,23.032376915621626,MA01H3BQ1,9
113.51855103038457,22.269415317995247,MA59G0765,4
113.27277881213136,22.269745594572644,MA5CTTPE8,8
113.27520392633461,22.269524963351493,MA5CTTPE8,10
113.12549225093468,22.579202126016728,MA5CTTPE8,4
113.69323559275468,22.944561209535184,MA5CTTPE8,4
113.51823846641767,23.848531362746833,MA5CTTPE8,4
113.51113405477662,23.840172307302904,MA5CTTPE8,4
113.52915936458625,23.863239618410315,MA5CTTPE8,4
113.53210226952235,23.862957846415874,MA5CTTPE8,6
113.65916044564082,24.15693496421411,MA5CTTPE8,4
113.65785948681616,24.1568303754234,MA5CTTPE8,4
113.76973291315359,24.411395123307837,MA5CTTPE8,6
113.7722330582167,24.411117415007205,MA5CTTPE8,5
113.59060459647056,24.641673291438785,MA5CTTPE8,7
113.59295561762804,24.641893376711817,MA5CTTPE8,4
113.32539350470404,24.777216500200648,MA5CTTPE8,4
113.32416013770374,24.776382930116707,MA5CTTPE8,4
113.10438673933487,25.087906899459096,MA5CTTPE8,4
113.10579727509804,25.08733670736603,MA5CTTPE8,4
110.45240330821694,21.441644031630545,MA5CTTPE8,4
110.45160458145165,21.44335850090218,MA5CTTPE8,4
116.7366466860406,23.612288613972716,MA5CTTPE8,4
116.73706555098899,23.609683210972584,MA5CTTPE8,4
116.28288937500122,23.57785452544673,MA5CTTPE8,5
116.17221937263524,24.653967236599193,MA5CTTPE8,8
116.17483275182889,24.651563122832556,MA5CTTPE8,4
112.99577296665245,23.003632595572615,MA5CTTPE8,4
112.99203484124915,22.995986281942308,MA5CTTPE8,4
112.21058844982196,22.735502730470788,MA5CTTPE8,4
112.21024780231254,22.737857636244932,MA5CTTPE8,4
111.5609685751118,22.792790416206483,MA5CTTPE8,4
114.33371161346099,22.86951574845223,MA5CTTPE8,4
112.48934993794649,23.109772863292786,MA01H3BQ1,10
112.81653957473503,22.249797471758534,MA5CTTPE8,4
112.82210935801652,22.248591602279923,MA5CTTPE8,4
112.81675097832783,22.2492066882975,93953763R,7
112.81681904883739,22.249963046238854,MA5CTTPE8,4
114.65542469628714,23.655302185808228,MA5CTTPE8,4
114.62591321771136,23.62962202735524,MA5CTTPE8,7
114.65498851696346,23.655491024853422,MA51FG5T1,4
113.51393658950371,22.256068438257547,MA59G0765,4
113.50879942051768,22.252376467569235,MA59G0765,7
113.5148200256724,22.24859270652918,MA59G0765,4
113.33880652216772,25.087289204120033,MA5CTTPE8,4
113.33128257416973,25.088134041351452,MA5CTTPE8,4
112.96405904353813,22.590354579312734,MA5CTTPE8,5
112.11124998882708,22.95446044875349,MA5CTTPE8,4
112.1121916944975,22.958556438607776,MA5CTTPE8,5
112.11176450716471,22.954614780131482,MA5CTTPE8,4
112.2263580900832,22.922060890830014,MA5CTTPE8,4
112.23401679314301,22.921474279676378,MA5CTTPE8,4
112.22556037329683,22.92196837631113,MA5CTTPE8,4
112.89420956702482,23.04805162369568,MA5CTTPE8,4
112.89130764124921,23.05178051113677,MA5CTTPE8,4
113.17142336090625,23.059872170461734,MA5CTTPE8,4
113.17370394948834,23.054612698935326,MA01H3BQ1,31
112.97669405217775,22.886568277866406,MA5CTTPE8,5
112.99563415977194,22.8722391453331,MA5CTTPE8,4
113.14584864353327,23.272068933412346,MA5CTTPE8,8
113.00081278049376,23.12664817938666,MA5CTTPE8,7
113.15279865486993,23.154282440678145,MA5CTTPE8,4
113.15300996505465,23.15524844818416,MA5CTTPE8,4
113.15292259012377,23.158487029315253,MA5CTTPE8,16
112.57658378435394,22.789366929307892,MA5CTTPE8,5
112.56537615489597,22.807615645871987,MA5CTTPE8,4
113.46342454335633,22.254562175915144,MA5CTTPE8,5
113.46172166373911,22.25124276338723,MA59G0765,4
113.3584130209213,22.30807224257617,MA5CTTPE8,4
113.3523433003522,22.310508893201316,MA5CTTPE8,12
113.2063935573572,22.612350985016356,MA5CTTPE8,4
113.2063591035551,22.61858196499876,MA5CTTPE8,7
113.20878948160282,22.613099930760804,MA01H3BQ1,17
113.20803856038253,22.613210971881987,MA01H3BQ1,16
113.20859424725455,22.613074691311464,MA01H3BQ1,31
113.2153127588654,22.612075568182604,MA5CTTPE8,5
113.19966919831121,22.59970041056563,MA5CTTPE8,9
113.38236614132045,22.59119614526073,MA5CTTPE8,4
113.29535210802281,22.725368272189243,MA5CTTPE8,4
114.31161303692755,22.944789643543356,MA5CTTPE8,4
114.30847648001345,22.945754019283754,MA5CTTPE8,9
114.54123426185127,22.859297220370348,MA5CTTPE8,4
114.52885335745741,22.84082583234803,MA5CTTPE8,5
114.5461962069046,22.868222152742597,MA5CTTPE8,7
111.54129718181481,23.13563617049349,MA5CTTPE8,4
112.99096553177043,23.742347447397385,MA4WTWF39,4
112.92212656319315,23.918922125879558,MA5CTTPE8,4
112.77060105718148,24.11484311276634,MA5CTTPE8,4
113.5742378998063,23.87038289483421,MA5CTTPE8,4
113.33575197411723,22.044050003253446,MA5CTTPE8,11
112.96611794409039,22.41216243785556,MA5CTTPE8,4
